position	post_id	post_by	post_text	post_published	comment_id	comment_by	is_reply	comment_message	comment_published	comment_like_count
9_4	514130915309733_1245124032210414	21b9b4b9927edb257f31c86749c9b78f250bed83	SI al referendum shared a link.	2016-11-14T13:25:51+0000	1245124032210414_1246317945424356	6ff97180e03c0e64eaeba8f0d03990d3beab8a7e	1	sì...il problema è che lo abbiamo capito perfettamente...e tremo alla vittoria del Sì! mamma mia...potessi me ne andrei e vi lascereri Renzi e company! Peccato che se affondate voi, affondo io! Se non fosse così...non me ne fregherebbe una mazza! -_-	2016-11-15T20:08:37+0000	2
9_5	514130915309733_1245124032210414	21b9b4b9927edb257f31c86749c9b78f250bed83	SI al referendum shared a link.	2016-11-14T13:25:51+0000	1245124032210414_1246439308745553	afdb23f251c2c832b6430f0a6cf45997d36a1f24	1	allora dai dei motivi validi per votare no! Non parlare per luoghi comuni. Esprimiti.	2016-11-16T00:02:16+0000	1
9_6	514130915309733_1245124032210414	21b9b4b9927edb257f31c86749c9b78f250bed83	SI al referendum shared a link.	2016-11-14T13:25:51+0000	1245124032210414_1248295951893222	6ff97180e03c0e64eaeba8f0d03990d3beab8a7e	1	Guarda....basta questo...come piccole chicche...per capire....	2016-11-17T22:51:47+0000	0
9_7	514130915309733_1245124032210414	21b9b4b9927edb257f31c86749c9b78f250bed83	SI al referendum shared a link.	2016-11-14T13:25:51+0000	1245124032210414_1248296485226502	6ff97180e03c0e64eaeba8f0d03990d3beab8a7e	1		2016-11-17T22:53:29+0000	0
9_8	514130915309733_1245124032210414	21b9b4b9927edb257f31c86749c9b78f250bed83	SI al referendum shared a link.	2016-11-14T13:25:51+0000	1245124032210414_1248298058559678	6ff97180e03c0e64eaeba8f0d03990d3beab8a7e	1		2016-11-17T22:57:29+0000	0
9_9	514130915309733_1245124032210414	21b9b4b9927edb257f31c86749c9b78f250bed83	SI al referendum shared a link.	2016-11-14T13:25:51+0000	1245124032210414_1248299228559561	6ff97180e03c0e64eaeba8f0d03990d3beab8a7e	1		2016-11-17T22:59:58+0000	0
9_10	514130915309733_1245124032210414	21b9b4b9927edb257f31c86749c9b78f250bed83	SI al referendum shared a link.	2016-11-14T13:25:51+0000	1245124032210414_1248299825226168	6ff97180e03c0e64eaeba8f0d03990d3beab8a7e	1		2016-11-17T23:00:48+0000	0
9_11	514130915309733_1245124032210414	21b9b4b9927edb257f31c86749c9b78f250bed83	SI al referendum shared a link.	2016-11-14T13:25:51+0000	1245124032210414_1248306935225457	6ff97180e03c0e64eaeba8f0d03990d3beab8a7e	1	Ecco cosa dice il vostro Duce....	2016-11-17T23:13:17+0000	0
9_12	514130915309733_1245124032210414	21b9b4b9927edb257f31c86749c9b78f250bed83	SI al referendum shared a link.	2016-11-14T13:25:51+0000	1245124032210414_1248307131892104	6ff97180e03c0e64eaeba8f0d03990d3beab8a7e	1	Poi leggi notizie come queste.... http://www.corriere.it/economia/16_aprile_19/inps-lancia-l-allarme-classe-1980-rischia-pensionamento-75-anni-116f6e94-0657-11e6-98ad-d281ab178a74.shtml?refresh_ce-cp	2016-11-17T23:13:41+0000	0
9_13	514130915309733_1245124032210414	21b9b4b9927edb257f31c86749c9b78f250bed83	SI al referendum shared a link.	2016-11-14T13:25:51+0000	1245124032210414_1248307321892085	6ff97180e03c0e64eaeba8f0d03990d3beab8a7e	1	http://www.repubblica.it/economia/2016/07/14/news/istat-144037880/	2016-11-17T23:14:12+0000	0
9_14	514130915309733_1245124032210414	21b9b4b9927edb257f31c86749c9b78f250bed83	SI al referendum shared a link.	2016-11-14T13:25:51+0000	1245124032210414_1248310368558447	6ff97180e03c0e64eaeba8f0d03990d3beab8a7e	1	E ce ne sarebbero tanti...tanti.... tanti video...tante notizie....tante....Gira su internet...senti anche e soprattutto voci "non ufficiali" ...e hai la risposta del perchè voto no!	2016-11-17T23:20:11+0000	0
9_15	514130915309733_1245124032210414	21b9b4b9927edb257f31c86749c9b78f250bed83	SI al referendum shared a link.	2016-11-14T13:25:51+0000	1245124032210414_1248315438557940	6ff97180e03c0e64eaeba8f0d03990d3beab8a7e	1	La mia domanda è : un ladro può fare delle leggi serie contro chi ruba?	2016-11-17T23:21:57+0000	0
9_16	514130915309733_1245124032210414	21b9b4b9927edb257f31c86749c9b78f250bed83	SI al referendum shared a link.	2016-11-14T13:25:51+0000	1245124032210414_1248611871861630	afdb23f251c2c832b6430f0a6cf45997d36a1f24	1	Mi domando allora, se sei così convinta, che ci fai in questo gruppo...	2016-11-18T06:32:12+0000	0
9_17	514130915309733_1245124032210414	21b9b4b9927edb257f31c86749c9b78f250bed83	SI al referendum shared a link.	2016-11-14T13:25:51+0000	1245124032210414_1245470595509091	afdb23f251c2c832b6430f0a6cf45997d36a1f24	0	Ma chi dice che vota no, l'articolo l'ha letto davvero? Siamo sicuri abbiate capito cosa andremo a votare?	2016-11-14T19:07:16+0000	0
9_18	514130915309733_1245124032210414	21b9b4b9927edb257f31c86749c9b78f250bed83	SI al referendum shared a link.	2016-11-14T13:25:51+0000	1245124032210414_1246318822090935	6ff97180e03c0e64eaeba8f0d03990d3beab8a7e	1	ah ah ah ah  ah! è una battutta vero??? XD ah ah ah oh mio Dio!!!!	2016-11-15T20:10:12+0000	1
9_19	514130915309733_1245124032210414	21b9b4b9927edb257f31c86749c9b78f250bed83	SI al referendum shared a link.	2016-11-14T13:25:51+0000	1245124032210414_1245410418848442	635b43fd989b2d9d02eed07060c0c884f072e4c1	0	io voto si ,cosi si avranno 200 papponi in meno da mantenere	2016-11-14T17:44:29+0000	2
9_20	514130915309733_1245124032210414	21b9b4b9927edb257f31c86749c9b78f250bed83	SI al referendum shared a link.	2016-11-14T13:25:51+0000	1245124032210414_1245250562197761	7627cc551d9dec41ffeba44860b8a071fc361cd2	0	Io voto nooooooo	2016-11-14T15:13:23+0000	1
9_21	514130915309733_1245124032210414	21b9b4b9927edb257f31c86749c9b78f250bed83	SI al referendum shared a link.	2016-11-14T13:25:51+0000	1245124032210414_1246321665423984	6ff97180e03c0e64eaeba8f0d03990d3beab8a7e	1	Roberta...credo sia proprio inutile far capire certe cose a gente che si ha subito il lavaggio del cervello con la propaganda di questo tizio!Usa strumenti simili alle propagande dittatoriali (vedi Mussolini, Stalin...), appoggiato dai media... questi abboccano come farlocchi! Ancora compaiono nella mia bacheca le loro sponsorizzazioni nonostante avessi "detto a facebook di non farmele vedere"...e giuro...a vedere certi post mi si accappona la pelle! Non ho un partito...ma se ne avessi uno e facesse certe cose....lo abbandonerei subito! Ho sempre odiato queste venerazioni ... soprattutto verso certa gente che oltretutto sta continunado ad affamare e affondare l'Italia!	2016-11-15T20:15:34+0000	0
9_22	514130915309733_1245124032210414	21b9b4b9927edb257f31c86749c9b78f250bed83	SI al referendum shared a link.	2016-11-14T13:25:51+0000	1245124032210414_1246323868757097	6ff97180e03c0e64eaeba8f0d03990d3beab8a7e	1	Ma ti giuro....so che ci andrò di mezzo io ... ma se dovesse vincere il sì... e accadrà quello che temo....stapperò la bottiglia di champagne e godrò della fame che andranno a patire! Perchè lo so che la stessa gente che ora inneggia al sì, si troverà affogata ....le tasse aumenteranno...l'iva aumenterà....il lavoro diminuirà....saremo venduti agli stranieri...e si piangeranno lacrime amare! Ma sarò contenta di vederli annaffare nella melma, anche se purtroppo ci sarò anche io! Finora si è sempre avverato tutto quello che ho pensato...e questa volta non sarà da meno! Vedrai come gliela metterà nel di dietro!	2016-11-15T20:19:28+0000	0
9_23	514130915309733_1245124032210414	21b9b4b9927edb257f31c86749c9b78f250bed83	SI al referendum shared a link.	2016-11-14T13:25:51+0000	1245124032210414_1245587508830733	1080379d6e5f9f1ed4045fe2fd8bb20987adc419	0	Il Paese reale non ha bisogno di un Senato nominato dai partiti ma di una vera legge anti-corruzione perché non se ne può più. Soltanto oggi  ( 14/11/2016 ) sono state rinviate a giudizio 20 persone per associazione a delinquere, turbativa d’asta, falso e truffa ai danni del Comune di Roma (maxinchiesta Mafia Capitale sul mondo di mezzo: nel giugno del 2015) . Pensate, secondo l'accusa avevano lucrato e mangiato persino sui lavori dell'Aula Giulio Cesare, l'aula consiliare del Campidoglio. Incredibile. Ma non è finita qui. Sempre oggi sono state arrestate 16 persone a Latina con l’accusa di associazione a delinquere. Coinvolti diversi politici (in particolare esponenti di FI e Fratelli D'Italia). Tra loro l'ex-sindaco di Fratelli d’Italia, Giovanni Di Giorgi. Inoltre è stato richiesto l'arresto per un deputato di Fratelli d'Italia, Pasquale Maietta. Per essere arrestato però deve votare favorevolmente la Camera !! E' questa la famosa immunità parlamentare, quella che i partiti vorrebbero regalare ai neo-senatori non eletti da nessuno. :-( A TUTTO QUESTO,IO DICO NO !	2016-11-14T21:55:02+0000	0
9_24	514130915309733_1245124032210414	21b9b4b9927edb257f31c86749c9b78f250bed83	SI al referendum shared a link.	2016-11-14T13:25:51+0000	1245124032210414_1245478852174932	29b8db7090e9ae1bdfc2dacc3e4d1e524a666e2c	0	SI	2016-11-14T19:23:13+0000	1
9_25	514130915309733_1245124032210414	21b9b4b9927edb257f31c86749c9b78f250bed83	SI al referendum shared a link.	2016-11-14T13:25:51+0000	1245124032210414_1245495358839948	f195521d4187d4c536dfe88f7454c9cebd9f9791	0	Si	2016-11-14T19:50:19+0000	0
9_26	514130915309733_1245124032210414	21b9b4b9927edb257f31c86749c9b78f250bed83	SI al referendum shared a link.	2016-11-14T13:25:51+0000	1245124032210414_1247743365281814	9e33d992ed37d9f0ff4f1698af5a30635da9e272	0	Quando a Dicembre ci sarà il referendum sulla legge che modificherà il parlamento (detta da me "La legge dei 100 intoccabili") ricordatevi che: - il referendum é senza quorum ( quindi sarà valido qualunque sia il numero di votanti, non come l'ultimo....porcata n'1). - Il numero dei senatori scenderà da 315 a 100 unità (magra consolazione visto che questa cosa nasconde il trucchetto). - 95 senatori saranno scelti dai consigli regionali di cui 21 dovranno essere sindaci, uno per ogni regione, 5 saranno scelti direttamente dal Presidente della Repubblica, resteranno in carica 7 anni (Porcata n'2, abbiamo perso il diritto di votare i nostri rappresentanti al Senato, i partiti sceglieranno tra i loro indagati quali salvare nominandoli Senatori perché è sicuro che le procedure per le nomine saranno lasciate ai consiglieri regionali e non come si dice ai cittadini). - I Senatori conserveranno e godranno dell'immunità parlamentare (porcata n'3, che te lo dico a fare).  - La Camera dei Deputati sarà l'unica a proporre ed approvare le leggi (Non ci sarà più la supervisione democratica del Senato ed il governo si potrà approvare le leggi che gli fanno comodo in brevissimo tempo).  - Il Senato potrà proporre delle modifiche alle leggi in discussione in parlamento ma quest'ultime potranno anche essere ignorate. Interverrà solo sulle riforme e sulle leggi costituzionali (che si fanno ogni morte di Papa).  - Il Senato non avrà più il potere di togliere e mettere la fiducia al governo ("Ottima notizia" non ci saranno più senatori da comprare). - Il Presidente della Repubblica non potrà più sciogliere il Senato (di fatto i Senatori resteranno per 7 anni intoccabili... Porcatona n'4). - Il Senato si occuperà di enti locali e di politiche comunitarie (come a dire che non faranno un cazzo).  - Siccome i Senatori non saranno votati tutti insieme ogni 7 anni ma a seconda delle elezioni regionali non si avrà mai un Senato unico ma mutevole nel tempo (e scommettiamo che ogni volta che serve un posto in Senato per un Consigliere indagato ci sarà qualcuno che si dimette?).  - In conclusione BRAVI!!! BRAVI!!! Vi siete studiati una riforma del Senato con i fiocchi.... Complimentoni!!!!  E voi avete anche il coraggio di fare un comitato per il SÌ??? Assurdo!!!	2016-11-17T11:35:04+0000	1
9_27	514130915309733_1245124032210414	21b9b4b9927edb257f31c86749c9b78f250bed83	SI al referendum shared a link.	2016-11-14T13:25:51+0000	1245124032210414_1248318695224281	090b653ed9723acd272b67fc35bc1632a4da1789	0	https://www.facebook.com/salviniofficial/videos/10154254685558155/?pnref=story.	2016-11-17T23:29:22+0000	0
9_28	514130915309733_1245124032210414	21b9b4b9927edb257f31c86749c9b78f250bed83	SI al referendum shared a link.	2016-11-14T13:25:51+0000	1245124032210414_1247732905282860	353ccf6cb616eee0ff7a5133f486772106ecf53a	0	==================================================================== IO VOTO NO A PRESCINDERE ======== ============================================= NON MI INTERESSA DI SAPERE CHI VOTA COME ME O CHI NON VOTA COME ME ================================================ Voto NO perché non mi piace questa politica e tutto ciò che ha prodotto e questi sono fatti e non chiacchiere. In particolare non gradisco cose come: - leggi ad personam o ad aziendam - depenalizzazione di reati come falso in bilancio e la loro presunta ripenalizzazione che rende comunque quasi impossibile perseguire questi reati ed altri ancora. - protezione di gente indagata per reati anche contro lo stato - presenza di pregiudicati in Parlamento e a tutti i livelli della politica - aumento costante del debito pubblico - aumento costante delle tasse a tutti i livelli - diminuzione della sicurezza sul lavoro e del posto stesso di lavoro - aumento dell'evasione fiscale - aumento delle sanatorie fiscali Potrei continuare ma può bastare. Inoltre non mi piace ciò che produrrà questa riforma, ovvero: - senatori non eletti,  - senatori impunibili,  - senatori che ricopriranno un doppio incarico - senatori che potranno fermare qualsiasi legge grazie all'articolo 70 pasticciato al punto tale da essere quasi incomprensibile (alla faccia della semplificazione e della velocizzazione) - un bicameralismo che da perfetto diventa confuso proprio grazie all'articolo 70 Anche qui potrei continuare ma può bastare. Inoltre mi lamento della falsità di chi vorrebbe che votassimo SI utilizzando motivi pretestuosi quale una presunta velocizzazione delle leggi mentre sappiamo che certe leggi di comodo a favore di qualcuno sono state approvate in pochi giorni.  Mi lamento per le strumentalizzazioni utilizzate per promuovere il SI, per le falsità dette e, infine domando: Può essere possibile che una classe politica che sta facendo danni da trent'anni, improvvisamente, abbia deciso di fare una riforma che, anziché favorire loro, i potenti, i pregiudicati, i corrotti, gli scudati e simili favorisca le persone oneste, i deboli, il popolo? NO! NON CI CREDO!  E I FATTI LO DIMOSTRANO.  E ANCHE LE BUGIE LO DIMOSTRANO.  IO VOTO NO.	2016-11-17T11:16:23+0000	0
11_0	514130915309733_1242820782440739	21b9b4b9927edb257f31c86749c9b78f250bed83	@matteorenzi a Bergamo	2016-11-12T12:26:34+0000	1242820782440739_1244100372312780	1080379d6e5f9f1ed4045fe2fd8bb20987adc419	1	http://www.dagospia.com/rubrica-3/politica/renzi-galera-comprarsi-indirizzi-milioni-italiani-135701.htm	2016-11-13T13:59:37+0000	0
11_1	514130915309733_1242820782440739	21b9b4b9927edb257f31c86749c9b78f250bed83	@matteorenzi a Bergamo	2016-11-12T12:26:34+0000	1242820782440739_1247852618604222	0ca2931a4da6973b43013f22147dd32700cabfcc	1	sentite bene cosa dice Del RIO http://www.ilfattoquotidiano.it/2016/11/16/delrio-pronto-a-votare-no-la-deputata-m5s-sfotte-il-ministro-e-recupera-video-in-cui-diceva-la-costituzione-non-va-cambiata/3198207/	2016-11-17T14:32:36+0000	0
11_2	514130915309733_1242820782440739	21b9b4b9927edb257f31c86749c9b78f250bed83	@matteorenzi a Bergamo	2016-11-12T12:26:34+0000	1242820782440739_1244100285646122	1080379d6e5f9f1ed4045fe2fd8bb20987adc419	0	#Renzi in galera ! Comprarsi gli indirizzi di 4 milioni di italiani all'estero, un grave reato penale. http://www.dagospia.com/rubrica-3/politica/renzi-galera-comprarsi-indirizzi-milioni-italiani-135701.htm	2016-11-13T13:59:26+0000	0
11_3	514130915309733_1242820782440739	21b9b4b9927edb257f31c86749c9b78f250bed83	@matteorenzi a Bergamo	2016-11-12T12:26:34+0000	1242820782440739_1244094838980000	1080379d6e5f9f1ed4045fe2fd8bb20987adc419	1	EVVAI !!!   https://www.facebook.com/photo.php?fbid=371168796557609&set=gm.369736143376361&type=3	2016-11-13T13:50:12+0000	0
11_4	514130915309733_1242820782440739	21b9b4b9927edb257f31c86749c9b78f250bed83	@matteorenzi a Bergamo	2016-11-12T12:26:34+0000	1242820782440739_1244094522313365	1080379d6e5f9f1ed4045fe2fd8bb20987adc419	0	CHE GENI, signori miei!!!! :-D  :-D  :-D Chi di lettera ferisce di lettera perisce !!! https://www.facebook.com/photo.php?fbid=371168796557609&set=gm.369736143376361&type=3	2016-11-13T13:49:41+0000	0
11_5	514130915309733_1242820782440739	21b9b4b9927edb257f31c86749c9b78f250bed83	@matteorenzi a Bergamo	2016-11-12T12:26:34+0000	1242820782440739_1244102455645905	1080379d6e5f9f1ed4045fe2fd8bb20987adc419	1	https://www.facebook.com/ilFattoQuotidiano/photos/a.137729829574605.26457.132707500076838/1562328900448017/?type=3	2016-11-13T14:02:49+0000	0
11_6	514130915309733_1242820782440739	21b9b4b9927edb257f31c86749c9b78f250bed83	@matteorenzi a Bergamo	2016-11-12T12:26:34+0000	1242820782440739_1244102235645927	1080379d6e5f9f1ed4045fe2fd8bb20987adc419	0	https://www.facebook.com/ilFattoQuotidiano/photos/a.137729829574605.26457.132707500076838/1562328900448017/?type=3	2016-11-13T14:02:33+0000	0
11_7	514130915309733_1242820782440739	21b9b4b9927edb257f31c86749c9b78f250bed83	@matteorenzi a Bergamo	2016-11-12T12:26:34+0000	1242820782440739_1247734955282655	353ccf6cb616eee0ff7a5133f486772106ecf53a	0	==================================================================== IO VOTO NO A PRESCINDERE ======== ============================================= NON MI INTERESSA DI SAPERE CHI VOTA COME ME O CHI NON VOTA COME ME ================================================ Voto NO perché non mi piace questa politica e tutto ciò che ha prodotto e questi sono fatti e non chiacchiere. In particolare non gradisco cose come: - leggi ad personam o ad aziendam - depenalizzazione di reati come falso in bilancio e la loro presunta ripenalizzazione che rende comunque quasi impossibile perseguire questi reati ed altri ancora. - protezione di gente indagata per reati anche contro lo stato - presenza di pregiudicati in Parlamento e a tutti i livelli della politica - aumento costante del debito pubblico - aumento costante delle tasse a tutti i livelli - diminuzione della sicurezza sul lavoro e del posto stesso di lavoro - aumento dell'evasione fiscale - aumento delle sanatorie fiscali Potrei continuare ma può bastare. Inoltre non mi piace ciò che produrrà questa riforma, ovvero: - senatori non eletti,  - senatori impunibili,  - senatori che ricopriranno un doppio incarico - senatori che potranno fermare qualsiasi legge grazie all'articolo 70 pasticciato al punto tale da essere quasi incomprensibile (alla faccia della semplificazione e della velocizzazione) - un bicameralismo che da perfetto diventa confuso proprio grazie all'articolo 70 Anche qui potrei continuare ma può bastare. Inoltre mi lamento della falsità di chi vorrebbe che votassimo SI utilizzando motivi pretestuosi quale una presunta velocizzazione delle leggi mentre sappiamo che certe leggi di comodo a favore di qualcuno sono state approvate in pochi giorni.  Mi lamento per le strumentalizzazioni utilizzate per promuovere il SI, per le falsità dette e, infine domando: Può essere possibile che una classe politica che sta facendo danni da trent'anni, improvvisamente, abbia deciso di fare una riforma che, anziché favorire loro, i potenti, i pregiudicati, i corrotti, gli scudati e simili favorisca le persone oneste, i deboli, il popolo? NO! NON CI CREDO!  E I FATTI LO DIMOSTRANO.  E ANCHE LE BUGIE LO DIMOSTRANO.  IO VOTO NO.	2016-11-17T11:17:36+0000	0
13_0	514130915309733_1242127339176750	21b9b4b9927edb257f31c86749c9b78f250bed83	Dai che arriviamo a 2000	2016-11-11T21:13:09+0000	1242127339176750_1242129605843190	4af292e02acb775d007bf146037df534dcc43f66	0	NOI SIAMO IL PD PER IL NO ALLA RIFORMA COSTITUZIONALE https://www.facebook.com/groups/267493543640005/	2016-11-11T21:17:51+0000	2
15_0	514130915309733_1237580302964787	21b9b4b9927edb257f31c86749c9b78f250bed83	SI al referendum shared Matteo Renzi News s video.	2016-11-07T14:29:44+0000	1237580302964787_1245067505549400	pageowner	1	Vaffa	2016-11-14T12:00:02+0000	0
15_1	514130915309733_1237580302964787	21b9b4b9927edb257f31c86749c9b78f250bed83	SI al referendum shared Matteo Renzi News s video.	2016-11-07T14:29:44+0000	1237580302964787_1239345986121552	566cd0d019907c37018ce9820c5daac579a4fa71	0	NOOOOO!!!Pezzi di merdà!!!VOTIAMO NO!!!	2016-11-08T23:59:45+0000	1
15_2	514130915309733_1237580302964787	21b9b4b9927edb257f31c86749c9b78f250bed83	SI al referendum shared Matteo Renzi News s video.	2016-11-07T14:29:44+0000	1237580302964787_1241663972556420	f3a956b7e15e6662d14c32486937c9b71bc5d586	0	Avete già fallito in partenza : In Italia la classe media lavoratrice si è resa conto che le riforme liberiste del matteuccio non faranno altro che abbassare ancora di più le conquiste sociali ed è già passata all'estrema destra proiezionista cioè lega cioè il no . Renzi é politicamente morto , lo sa già, non ve lo dice ......	2016-11-11T10:31:51+0000	2
15_3	514130915309733_1237580302964787	21b9b4b9927edb257f31c86749c9b78f250bed83	SI al referendum shared Matteo Renzi News s video.	2016-11-07T14:29:44+0000	1237580302964787_1238363162886501	5f978602506d5a0d6c9b09d2094fc68e8b3191f9	0	NO al referendum NO NO NO	2016-11-08T06:09:43+0000	2
15_4	514130915309733_1237580302964787	21b9b4b9927edb257f31c86749c9b78f250bed83	SI al referendum shared Matteo Renzi News s video.	2016-11-07T14:29:44+0000	1237580302964787_1240016029387881	0ca2931a4da6973b43013f22147dd32700cabfcc	0		2016-11-09T15:51:03+0000	0
15_5	514130915309733_1237580302964787	21b9b4b9927edb257f31c86749c9b78f250bed83	SI al referendum shared Matteo Renzi News s video.	2016-11-07T14:29:44+0000	1237580302964787_1242023985853752	6cc7a94644b14a9cade2cd1c15f6e98b89a6626b	0	Sarò controcorrente, ma penso che sia ora di cambiare!!!!!!!!!!!	2016-11-11T18:42:13+0000	0
15_6	514130915309733_1237580302964787	21b9b4b9927edb257f31c86749c9b78f250bed83	SI al referendum shared Matteo Renzi News s video.	2016-11-07T14:29:44+0000	1237580302964787_1244877498901734	0f3ad21a2a797c0b48082da179287e7adc7d3d0c	0	Votiamo no bastaaaa	2016-11-14T06:09:14+0000	0
15_7	514130915309733_1237580302964787	21b9b4b9927edb257f31c86749c9b78f250bed83	SI al referendum shared Matteo Renzi News s video.	2016-11-07T14:29:44+0000	1237580302964787_1244877482235069	0f3ad21a2a797c0b48082da179287e7adc7d3d0c	0	Votiamo no bastaaaa	2016-11-14T06:09:12+0000	0
15_8	514130915309733_1237580302964787	21b9b4b9927edb257f31c86749c9b78f250bed83	SI al referendum shared Matteo Renzi News s video.	2016-11-07T14:29:44+0000	1237580302964787_1240380399351444	10d729cd60c9c6a86bd4cdb12bdcd39a92607d84	0	Voi state male	2016-11-10T00:54:46+0000	0
