position	post_id	post_by	post_text	post_published	comment_id	comment_by	is_reply	comment_message	comment_published	comment_like_count
20_0	946969685378921_1106706386071916	a47ed49e2f4b4976b6552fe51d8d3b1c0998ba1a	La Rete dei Sì per il Referendum costituzionale added a new photo.	2016-10-20T15:20:30+0000	1106706386071916_1118388058237082	dec52bbe5e6a4e901b1fd2e58b6bf707247c377d	0	https://www.facebook.com/indifesadellacostituzione/videos/1710809349237977/	2016-11-02T17:34:31+0000	0
21_0	946969685378921_1097214113687810	a47ed49e2f4b4976b6552fe51d8d3b1c0998ba1a	Il Comitato di Foggia de La Rete dei Sì organizza lunedì 17 ottobre una conferenza stampa in collaborazione con il Comitato Basta un Sì a Foggia.	2016-10-09T20:20:01+0000	1097214113687810_1118388151570406	dec52bbe5e6a4e901b1fd2e58b6bf707247c377d	0	https://www.facebook.com/indifesadellacostituzione/videos/1710809349237977/	2016-11-02T17:34:41+0000	0
22_0	946969685378921_1094673243941897	a47ed49e2f4b4976b6552fe51d8d3b1c0998ba1a	A due mesi sal #referendumcostituzionale i sostenitori del No continuano a preferire i colpi ad effetto mediatici al confronto sui contenuti della riforma. Il ricorso contro il quesito sulla scheda elettorale è palesemente infondato. Il quesito  analogamente a quanto fatto e avallato dalla Corte di Cassazione nei due referendum costituzionali del 2001 e del 2006  riporta il titolo della legge costituzionale così come previsto dalla legge n. 352 del 1970 all art. 16.	2016-10-06T15:38:34+0000	1094673243941897_1118388354903719	dec52bbe5e6a4e901b1fd2e58b6bf707247c377d	0	https://www.facebook.com/indifesadellacostituzione/videos/1710809349237977/	2016-11-02T17:34:57+0000	0
24_0	946969685378921_1085917048150850	a47ed49e2f4b4976b6552fe51d8d3b1c0998ba1a	Al voto il 4 dicembre. Ci sono ancora oltre due mesi per animare nel Paese il dibattito sulle ragioni del Sì. Noi ci siamo. #noivotiamosi #referendumcostituzionale   http://www.governo.it/sites/governo.it/files/CDM_132.pdf	2016-09-26T20:36:55+0000	1085917048150850_1091485210927367	pageowner	0	Le offese personali su questa pagina vengo o cancellate. Opinioni diverse ok, ma ch contribuiscano al dibattito.	2016-10-02T18:20:20+0000	2
24_1	946969685378921_1085917048150850	a47ed49e2f4b4976b6552fe51d8d3b1c0998ba1a	Al voto il 4 dicembre. Ci sono ancora oltre due mesi per animare nel Paese il dibattito sulle ragioni del Sì. Noi ci siamo. #noivotiamosi #referendumcostituzionale   http://www.governo.it/sites/governo.it/files/CDM_132.pdf	2016-09-26T20:36:55+0000	1085917048150850_1118388441570377	dec52bbe5e6a4e901b1fd2e58b6bf707247c377d	0	https://www.facebook.com/indifesadellacostituzione/videos/1710809349237977/	2016-11-02T17:35:11+0000	0
25_0	946969685378921_1072451079497447	a47ed49e2f4b4976b6552fe51d8d3b1c0998ba1a	Napolitano ci ricorda che il 29 maggio 2013 fu il Parlamento  con una mozione votata a larga maggioranza  a impegnare il Governo a presentare un disegno di legge costituzionale di riforma della seconda parte della #Costituzione. Per ricordare che il Parlamento è stato centrale in questo processo di riforma in ogni passaggio.  http://www.repubblica.it/politica/2016/09/10/news/napolitano_intervista_referendum_italicum-147480868/?ref=HREA-1	2016-09-10T11:45:24+0000	1072451079497447_1094392973969924	6720f695e4ec7aa4d52e35524af1c29ece4ff1a1	0	http://m.huffpost.com/it/entry/12355358	2016-10-06T06:43:23+0000	0
26_0	946969685378921_1072400926169129	a47ed49e2f4b4976b6552fe51d8d3b1c0998ba1a	Diminuiscono gli indecisi e cresce chi crede che per cambiare l Italia occorra votare Sì al #ReferendumCostituzionale  http://www.demos.it/a01296.php?ref=HRER3-1	2016-09-10T10:06:40+0000	1072400926169129_1118388621570359	dec52bbe5e6a4e901b1fd2e58b6bf707247c377d	0	https://www.facebook.com/indifesadellacostituzione/videos/1710809349237977/	2016-11-02T17:35:42+0000	0
27_0	946969685378921_1067251760017379	a47ed49e2f4b4976b6552fe51d8d3b1c0998ba1a	Anche Alessandro Baricco dice sì alla #riformacostituzionale  http://www.huffingtonpost.it/2016/09/04/baricco-intervista_n_11856032.html	2016-09-04T21:43:26+0000	1067251760017379_1068988866510335	c2df907d145cb64feadd6bef7b262343e2812d84	0	https://youtu.be/TUJ079FdHR4	2016-09-06T15:47:59+0000	0
27_1	946969685378921_1067251760017379	a47ed49e2f4b4976b6552fe51d8d3b1c0998ba1a	Anche Alessandro Baricco dice sì alla #riformacostituzionale  http://www.huffingtonpost.it/2016/09/04/baricco-intervista_n_11856032.html	2016-09-04T21:43:26+0000	1067251760017379_1082109755198246	b90f87c2cfd5517fb1ab363fe8b4482641c73309	0	http://l.facebook.com/l.php?u=http%3A%2F%2Fwww.bastaunsi.it%2Fvademecum-riforma-si%2F&h=KAQEPvmNr	2016-09-22T06:33:25+0000	0
27_2	946969685378921_1067251760017379	a47ed49e2f4b4976b6552fe51d8d3b1c0998ba1a	Anche Alessandro Baricco dice sì alla #riformacostituzionale  http://www.huffingtonpost.it/2016/09/04/baricco-intervista_n_11856032.html	2016-09-04T21:43:26+0000	1067251760017379_1118388748237013	dec52bbe5e6a4e901b1fd2e58b6bf707247c377d	1	https://www.facebook.com/indifesadellacostituzione/videos/1710809349237977/	2016-11-02T17:36:04+0000	0
27_3	946969685378921_1067251760017379	a47ed49e2f4b4976b6552fe51d8d3b1c0998ba1a	Anche Alessandro Baricco dice sì alla #riformacostituzionale  http://www.huffingtonpost.it/2016/09/04/baricco-intervista_n_11856032.html	2016-09-04T21:43:26+0000	1067251760017379_1082110105198211	b90f87c2cfd5517fb1ab363fe8b4482641c73309	0	L'Italia che dice Sì - il Comitato online con Stefano Ceccantibis e Stefano Ceccanti.	2016-09-22T06:34:06+0000	0
27_4	946969685378921_1067251760017379	a47ed49e2f4b4976b6552fe51d8d3b1c0998ba1a	Anche Alessandro Baricco dice sì alla #riformacostituzionale  http://www.huffingtonpost.it/2016/09/04/baricco-intervista_n_11856032.html	2016-09-04T21:43:26+0000	1067251760017379_1082110725198149	b90f87c2cfd5517fb1ab363fe8b4482641c73309	0	L'Italia che dice Sì - il Comitato online con Stefano Ceccantibis e Stefano Ceccanti.	2016-09-22T06:35:10+0000	0
28_0	946969685378921_1065159006893321	a47ed49e2f4b4976b6552fe51d8d3b1c0998ba1a	Riprendono le attività di divulgazione e confronto dei Comitati che aderiscono alla Rete dei Sì. Ecco un primo caledario di settembre:  9 settembre 2016 - Roma 9 settembre 2016 - Due Carrare (PD) 10 settembre 2016 - Padova 17 settembre 2016 - Ronciglione (VT)  Seguite - Partecipate - Condividete  #Riformacostituzionale #ReferendumCostituzionale	2016-09-02T16:26:58+0000	1065159006893321_1068989159843639	c2df907d145cb64feadd6bef7b262343e2812d84	0	https://youtu.be/TUJ079FdHR4	2016-09-06T15:48:30+0000	0
28_1	946969685378921_1065159006893321	a47ed49e2f4b4976b6552fe51d8d3b1c0998ba1a	Riprendono le attività di divulgazione e confronto dei Comitati che aderiscono alla Rete dei Sì. Ecco un primo caledario di settembre:  9 settembre 2016 - Roma 9 settembre 2016 - Due Carrare (PD) 10 settembre 2016 - Padova 17 settembre 2016 - Ronciglione (VT)  Seguite - Partecipate - Condividete  #Riformacostituzionale #ReferendumCostituzionale	2016-09-02T16:26:58+0000	1065159006893321_1082100141865874	b90f87c2cfd5517fb1ab363fe8b4482641c73309	0	Spero che continuiate a informarci sulle iniziative	2016-09-22T06:14:14+0000	0
28_2	946969685378921_1065159006893321	a47ed49e2f4b4976b6552fe51d8d3b1c0998ba1a	Riprendono le attività di divulgazione e confronto dei Comitati che aderiscono alla Rete dei Sì. Ecco un primo caledario di settembre:  9 settembre 2016 - Roma 9 settembre 2016 - Due Carrare (PD) 10 settembre 2016 - Padova 17 settembre 2016 - Ronciglione (VT)  Seguite - Partecipate - Condividete  #Riformacostituzionale #ReferendumCostituzionale	2016-09-02T16:26:58+0000	1065159006893321_1082101505199071	b90f87c2cfd5517fb1ab363fe8b4482641c73309	0	L'Italia che dice Sì - il Comitato online con Stefano Ceccantibis e Stefano Ceccanti.	2016-09-22T06:17:08+0000	0
28_3	946969685378921_1065159006893321	a47ed49e2f4b4976b6552fe51d8d3b1c0998ba1a	Riprendono le attività di divulgazione e confronto dei Comitati che aderiscono alla Rete dei Sì. Ecco un primo caledario di settembre:  9 settembre 2016 - Roma 9 settembre 2016 - Due Carrare (PD) 10 settembre 2016 - Padova 17 settembre 2016 - Ronciglione (VT)  Seguite - Partecipate - Condividete  #Riformacostituzionale #ReferendumCostituzionale	2016-09-02T16:26:58+0000	1065159006893321_1118389494903605	dec52bbe5e6a4e901b1fd2e58b6bf707247c377d	1	https://www.facebook.com/indifesadellacostituzione/videos/1710809349237977/	2016-11-02T17:36:35+0000	0
28_4	946969685378921_1065159006893321	a47ed49e2f4b4976b6552fe51d8d3b1c0998ba1a	Riprendono le attività di divulgazione e confronto dei Comitati che aderiscono alla Rete dei Sì. Ecco un primo caledario di settembre:  9 settembre 2016 - Roma 9 settembre 2016 - Due Carrare (PD) 10 settembre 2016 - Padova 17 settembre 2016 - Ronciglione (VT)  Seguite - Partecipate - Condividete  #Riformacostituzionale #ReferendumCostituzionale	2016-09-02T16:26:58+0000	1065159006893321_1082101915199030	b90f87c2cfd5517fb1ab363fe8b4482641c73309	0	http://www.bastaunsi.it/vademecum-riforma-si/	2016-09-22T06:18:32+0000	0
28_5	946969685378921_1065159006893321	a47ed49e2f4b4976b6552fe51d8d3b1c0998ba1a	Riprendono le attività di divulgazione e confronto dei Comitati che aderiscono alla Rete dei Sì. Ecco un primo caledario di settembre:  9 settembre 2016 - Roma 9 settembre 2016 - Due Carrare (PD) 10 settembre 2016 - Padova 17 settembre 2016 - Ronciglione (VT)  Seguite - Partecipate - Condividete  #Riformacostituzionale #ReferendumCostituzionale	2016-09-02T16:26:58+0000	1065159006893321_1118388891570332	dec52bbe5e6a4e901b1fd2e58b6bf707247c377d	0	https://www.facebook.com/indifesadellacostituzione/videos/1710809349237977/	2016-11-02T17:36:21+0000	0
29_0	946969685378921_1052663291476226	a47ed49e2f4b4976b6552fe51d8d3b1c0998ba1a	http://formiche.net/2016/08/16/referendum-costituzione-pera/	2016-08-20T13:26:19+0000	1052663291476226_1068989359843619	c2df907d145cb64feadd6bef7b262343e2812d84	0	https://youtu.be/TUJ079FdHR4	2016-09-06T15:48:50+0000	0
29_1	946969685378921_1052663291476226	a47ed49e2f4b4976b6552fe51d8d3b1c0998ba1a	http://formiche.net/2016/08/16/referendum-costituzione-pera/	2016-08-20T13:26:19+0000	1052663291476226_1082102031865685	b90f87c2cfd5517fb1ab363fe8b4482641c73309	0	http://www.bastaunsi.it/vademecum-riforma-si/	2016-09-22T06:18:51+0000	0
29_2	946969685378921_1052663291476226	a47ed49e2f4b4976b6552fe51d8d3b1c0998ba1a	http://formiche.net/2016/08/16/referendum-costituzione-pera/	2016-08-20T13:26:19+0000	1052663291476226_1082103861865502	b90f87c2cfd5517fb1ab363fe8b4482641c73309	0	http://www.bastaunsi.it/	2016-09-22T06:22:15+0000	0
29_3	946969685378921_1052663291476226	a47ed49e2f4b4976b6552fe51d8d3b1c0998ba1a	http://formiche.net/2016/08/16/referendum-costituzione-pera/	2016-08-20T13:26:19+0000	1052663291476226_1118390314903523	dec52bbe5e6a4e901b1fd2e58b6bf707247c377d	0	https://www.facebook.com/indifesadellacostituzione/videos/1710809349237977/	2016-11-02T17:37:11+0000	0
30_0	946969685378921_1052055044870384	a47ed49e2f4b4976b6552fe51d8d3b1c0998ba1a	La Rete dei Sì per il Referendum costituzionale shared a link.	2016-08-19T18:46:01+0000	1052055044870384_1068989516510270	c2df907d145cb64feadd6bef7b262343e2812d84	0	https://youtu.be/TUJ079FdHR4	2016-09-06T15:49:11+0000	0
30_1	946969685378921_1052055044870384	a47ed49e2f4b4976b6552fe51d8d3b1c0998ba1a	La Rete dei Sì per il Referendum costituzionale shared a link.	2016-08-19T18:46:01+0000	1052055044870384_1082103948532160	b90f87c2cfd5517fb1ab363fe8b4482641c73309	0	http://www.bastaunsi.it/	2016-09-22T06:22:33+0000	0
30_2	946969685378921_1052055044870384	a47ed49e2f4b4976b6552fe51d8d3b1c0998ba1a	La Rete dei Sì per il Referendum costituzionale shared a link.	2016-08-19T18:46:01+0000	1052055044870384_1082110311864857	b90f87c2cfd5517fb1ab363fe8b4482641c73309	0	L'Italia che dice Sì - il Comitato online con Stefano Ceccantibis e Stefano Ceccanti.	2016-09-22T06:34:27+0000	0
31_0	946969685378921_1048941301848425	a47ed49e2f4b4976b6552fe51d8d3b1c0998ba1a	Per il Wall Street Journal il #referendumcostituzionale italiano è per l Europa più importante di quello sulla #Brexit	2016-08-16T00:12:12+0000	1048941301848425_1049180905157798	a00a7c227e6d1a907c18a1d44a302aef03a3207a	0	Cose serie invece di chiacchiere di chi non ha letto e non ha idea di cosa si parla. Come sempre all'estero hanno una visione più chiara e senza inopportune polemiche faziose	2016-08-16T08:53:50+0000	1
31_1	946969685378921_1048941301848425	a47ed49e2f4b4976b6552fe51d8d3b1c0998ba1a	Per il Wall Street Journal il #referendumcostituzionale italiano è per l Europa più importante di quello sulla #Brexit	2016-08-16T00:12:12+0000	1048941301848425_1068033133272575	2e98e3b795e69bd7e1e949035c8c86f1ea1d1944	0	mi sembra, invece, che basti Renzi stesso a smentire il Wall Street Journal ...."http://www.corriere.it/politica/16_settembre_02/referendum-renzi-frena-se-vince-no-non-fine-mondo-riforma-2ce275ac-70f8-11e6-82b3-437d6c137c18.shtml"	2016-09-05T16:17:09+0000	0
31_2	946969685378921_1048941301848425	a47ed49e2f4b4976b6552fe51d8d3b1c0998ba1a	Per il Wall Street Journal il #referendumcostituzionale italiano è per l Europa più importante di quello sulla #Brexit	2016-08-16T00:12:12+0000	1048941301848425_1068989893176899	c2df907d145cb64feadd6bef7b262343e2812d84	0	https://youtu.be/TUJ079FdHR4	2016-09-06T15:49:40+0000	0
31_3	946969685378921_1048941301848425	a47ed49e2f4b4976b6552fe51d8d3b1c0998ba1a	Per il Wall Street Journal il #referendumcostituzionale italiano è per l Europa più importante di quello sulla #Brexit	2016-08-16T00:12:12+0000	1048941301848425_1082104038532151	b90f87c2cfd5517fb1ab363fe8b4482641c73309	0	http://www.bastaunsi.it/	2016-09-22T06:23:01+0000	0
31_4	946969685378921_1048941301848425	a47ed49e2f4b4976b6552fe51d8d3b1c0998ba1a	Per il Wall Street Journal il #referendumcostituzionale italiano è per l Europa più importante di quello sulla #Brexit	2016-08-16T00:12:12+0000	1048941301848425_1082110455198176	b90f87c2cfd5517fb1ab363fe8b4482641c73309	0	L'Italia che dice Sì - il Comitato online con Stefano Ceccantibis e Stefano Ceccanti.	2016-09-22T06:34:45+0000	0
32_0	946969685378921_1043069482435607	a47ed49e2f4b4976b6552fe51d8d3b1c0998ba1a	Alle 11.40 di oggi Massimo de Meo  coordinatore nazionale de La Rete dei Sì  verrà intervistato in diretta su RadioRadio nel programma  UN GIORNO SPECIALE  con Stefano Molinari.   http://www.radioradio.it	2016-08-09T09:05:21+0000	1043069482435607_1118390484903506	dec52bbe5e6a4e901b1fd2e58b6bf707247c377d	0	https://www.facebook.com/indifesadellacostituzione/videos/1710809349237977/	2016-11-02T17:37:32+0000	0
41_0	946969685378921_1020495454693010	a47ed49e2f4b4976b6552fe51d8d3b1c0998ba1a	La Rete dei Sì per il Referendum costituzionale shared a link.	2016-07-06T09:59:58+0000	1020495454693010_1020538748022014	e2420c1914fd3e92f445d3bd81eff99f93ed26f5	0	Utile e preciso ! Grazie	2016-07-06T12:14:02+0000	0
44_0	946969685378921_1017722631636959	a47ed49e2f4b4976b6552fe51d8d3b1c0998ba1a	COMUNICATO STAMPA  Il Coordinamento nazionale dei comitati aderenti alla Associazione ”La Rete dei Si” collabora al “rush finale” per la chiusura della raccolta  delle firme di  cittadini a sostegno della convocazione del referendum confermativo della  riforma costituzionale.   Pertanto invita tutti gli aderenti ai Comitati che si sono riconosciuti nei valori fondanti dell’Associazione “La Rete dei Si” a recarsi nei propri municipi e dovunque si raccolgano le firme  forniti come al solito di un documento di identificazione e della  propria tessera elettorale.  “Nell  attuale fase di questa lunga campagna referendaria”- ha affermato il coordinatore nazionale Massimo Maria De Meo –“pur avendo la nostra Rete una natura civica   intendiamo fornire  supporto ad un iniziativa che fa parte del processo di sensibilizzazione  sui temi del referendum costituzionale  dei cittadini che  iniziano ad essere protagonisti  proprio attraverso la loro firma”.  Per chi è interessato ad avere maggiori informazioni e/o approfondimenti sulla raccolta firme o comunque sull’attività dell’Associazione può contattare il cell. 3473309710 (Angelo Pugliese).  #riformacostituzionale #referendum #noivotiamosi	2016-07-01T13:40:22+0000	1017722631636959_1017746554967900	abb6725e1c4047592b8daf4a4d9bc4b784448bd9	0	Fatto	2016-07-01T14:31:55+0000	0
49_0	946969685378921_998902893518933	a47ed49e2f4b4976b6552fe51d8d3b1c0998ba1a	Noi de La Rete dei Sì lo diciamo da molto tempo  il #referendumcostituzionale sarà solo il primo tempo dell ampia #riforma che serve per rifondare la nostra #Repubblica. Ma è un primo tempo necessario  senza il quale nessuna ulteriore aspirazione di modernizzazione del Paese sarà possibile.   http://www.corriere.it/cultura/16_maggio_30/con-riforma-entreremo-vera-seconda-repubblica-5b639de4-25b1-11e6-8b7b-cc77e9e204b3.shtml	2016-05-30T19:55:45+0000	998902893518933_998916480184241	e2420c1914fd3e92f445d3bd81eff99f93ed26f5	0	È vero per tutta l'Italia, ma soprattutto per Roma Capitale e per il nuovo Lazio !	2016-05-30T20:22:05+0000	1
