position	post_id	post_by	post_text	post_published	comment_id	comment_by	is_reply	comment_message	comment_published	comment_like_count
1_9	1694651967440454_1805013909737592	8a7a4dccb397f7de6b4422ff484e981f61cd092c	Consiglio vivamente a tutti la lettura di questo articolo. Perché non è assolutamente vero che non potremo più scegliere i Senatori.	2016-11-17T13:54:18+0000	1805539896351660	7e4ed1acca06bfbfa0db8d9dbe2bcfc6dc137fd4	1	(Estratto dell') Art. 57  (come proposto dalla legge di riforma):   Il Senato della Repubblica è  composto da novantacinque senatori rappresentativi  delle  istituzioni  territoriali  e  da  cinque senatori che possono essere nominati dal Presidente della Repubblica.  I  Consigli  regionali  e  i  Consigli  delle   Province   autonome   di   Trento   e   di   Bolzano   eleggono,   con   metodo   proporzionale,  i  senatori  fra  i  propri   componenti e, nella misura di uno per ciascuno, fra i sindaci dei comuni dei rispettivi territori.  [omissis]  La  durata  del  mandato  dei  senatori  coincide  con  quella  degli  organi  delle  istituzioni  territoriali  dai  quali  sono   stati  eletti in  conformità  alle  scelte   espresse  dagli  elettori  per  i  candidati  consiglieri  in  occasione  del  rinnovo  dei  medesimi  organi,  secondo  le  modalità  stabilite  dalla  legge  di  cui  al  sesto comma.  Con  legge  approvata  da  entrambe  le  Camere  sono  regolate  le  modalità  di  attribuzione dei seggi e di elezione dei membri   del   Senato   della   Repubblica  tra  i  consiglieri  e  i  sindaci,  nonché  quelle per la loro sostituzione, in caso di cessazione dalla carica elettiva  regionale  o  locale.  I  seggi  sono  attribuiti in ragione dei voti espressi e della composizione di ciascun Consiglio.	2016-11-18T18:31:27+0000	0
1_10	1694651967440454_1805013909737592	8a7a4dccb397f7de6b4422ff484e981f61cd092c	Consiglio vivamente a tutti la lettura di questo articolo. Perché non è assolutamente vero che non potremo più scegliere i Senatori.	2016-11-17T13:54:18+0000	1805554516350198	c55c3333742600d053d0effa21db0baa1416e20f	1	Ma Cassandra,  il No vince al Sud, ed il peso della malavita organizzata,  mafia, camorra,  andrangheta, ecc, affinché nulla cambi è determinante!	2016-11-18T19:27:39+0000	0
1_11	1694651967440454_1805013909737592	8a7a4dccb397f7de6b4422ff484e981f61cd092c	Consiglio vivamente a tutti la lettura di questo articolo. Perché non è assolutamente vero che non potremo più scegliere i Senatori.	2016-11-17T13:54:18+0000	1805554676350182	7e4ed1acca06bfbfa0db8d9dbe2bcfc6dc137fd4	1	Come sappiamo che il no vince al sud?	2016-11-18T19:28:09+0000	0
1_12	1694651967440454_1805013909737592	8a7a4dccb397f7de6b4422ff484e981f61cd092c	Consiglio vivamente a tutti la lettura di questo articolo. Perché non è assolutamente vero che non potremo più scegliere i Senatori.	2016-11-17T13:54:18+0000	1805558896349760	c55c3333742600d053d0effa21db0baa1416e20f	1	Perché la malavita è più organizzata!	2016-11-18T19:41:59+0000	0
1_13	1694651967440454_1805013909737592	8a7a4dccb397f7de6b4422ff484e981f61cd092c	Consiglio vivamente a tutti la lettura di questo articolo. Perché non è assolutamente vero che non potremo più scegliere i Senatori.	2016-11-17T13:54:18+0000	1805563973015919	7e4ed1acca06bfbfa0db8d9dbe2bcfc6dc137fd4	1	Ancora una volta mi sfugge il nesso.	2016-11-18T19:57:15+0000	0
1_14	1694651967440454_1805013909737592	8a7a4dccb397f7de6b4422ff484e981f61cd092c	Consiglio vivamente a tutti la lettura di questo articolo. Perché non è assolutamente vero che non potremo più scegliere i Senatori.	2016-11-17T13:54:18+0000	1805598559679127	e7761cc5df64082dde5ca2582c108209ce4fd638	1	Cassandra Diafano la legge non è presente sul sito del Senato per un semplice motivo (e lo ha spiegato anche Renzi stasera a 8 e mezzo): la legge ordinaria che regolerà l'elezione dei nuovi senatori non può essere discussa in Senato fintanto chè non si saprà l'esito del referendum. Ovvio, quella legge servirà SOLO se l'esito sarà un SI.	2016-11-18T21:40:29+0000	0
1_15	1694651967440454_1805013909737592	8a7a4dccb397f7de6b4422ff484e981f61cd092c	Consiglio vivamente a tutti la lettura di questo articolo. Perché non è assolutamente vero che non potremo più scegliere i Senatori.	2016-11-17T13:54:18+0000	1805616719677311	70a071d44c7c50bd4a692d7fb9b610813a5b8db8	1	Cassandra Diafano... non é compito della Costituzione stabilire le modalitá di voto del Parlamento... per quello esiste la legge elettorale! L'importante é che il Senato venga costituito tenendo conto delle preferenze dei cittadini al momento del voto. E questo é obbligatorio dal momento che con la riforma sará appunto scritto nero su bianco in Costituzione	2016-11-18T22:25:20+0000	0
1_16	1694651967440454_1805013909737592	8a7a4dccb397f7de6b4422ff484e981f61cd092c	Consiglio vivamente a tutti la lettura di questo articolo. Perché non è assolutamente vero che non potremo più scegliere i Senatori.	2016-11-17T13:54:18+0000	1805026493069667	7e4ed1acca06bfbfa0db8d9dbe2bcfc6dc137fd4	0	No. I consigli regionali sceglieranno i senatori.  I cittadini e le cittadine non potranno più votare per il Senato.	2016-11-17T14:23:54+0000	0
1_17	1694651967440454_1805013909737592	8a7a4dccb397f7de6b4422ff484e981f61cd092c	Consiglio vivamente a tutti la lettura di questo articolo. Perché non è assolutamente vero che non potremo più scegliere i Senatori.	2016-11-17T13:54:18+0000	1805030953069221	c55c3333742600d053d0effa21db0baa1416e20f	0	Vedi senatori da eleggere nella scheda del 2013?	2016-11-17T14:34:58+0000	0
1_18	1694651967440454_1805013909737592	8a7a4dccb397f7de6b4422ff484e981f61cd092c	Consiglio vivamente a tutti la lettura di questo articolo. Perché non è assolutamente vero che non potremo più scegliere i Senatori.	2016-11-17T13:54:18+0000	1805032019735781	7e4ed1acca06bfbfa0db8d9dbe2bcfc6dc137fd4	0	La legge elettorale è un'altra questione.  Che sta venendo affrontata in modo estremamente discutibile.	2016-11-17T14:38:22+0000	1
1_19	1694651967440454_1805013909737592	8a7a4dccb397f7de6b4422ff484e981f61cd092c	Consiglio vivamente a tutti la lettura di questo articolo. Perché non è assolutamente vero che non potremo più scegliere i Senatori.	2016-11-17T13:54:18+0000	1805033446402305	c55c3333742600d053d0effa21db0baa1416e20f	0	Cassarà pentiti, non sai nulla e ti perdono!	2016-11-17T14:43:46+0000	0
1_20	1694651967440454_1805013909737592	8a7a4dccb397f7de6b4422ff484e981f61cd092c	Consiglio vivamente a tutti la lettura di questo articolo. Perché non è assolutamente vero che non potremo più scegliere i Senatori.	2016-11-17T13:54:18+0000	1805324043039912	c55c3333742600d053d0effa21db0baa1416e20f	1	E quindi non la hai capita!  Non esiste futuro nel No, solo la conservazione di un sistema corrotto malavitoso fallito! Con il Sì per la prima volta in70 anni i cittadini, diciottenni compresi,  voteranno i senatori, everra inserita in costituzione la parità di genere!	2016-11-18T06:51:21+0000	0
1_21	1694651967440454_1805013909737592	8a7a4dccb397f7de6b4422ff484e981f61cd092c	Consiglio vivamente a tutti la lettura di questo articolo. Perché non è assolutamente vero che non potremo più scegliere i Senatori.	2016-11-17T13:54:18+0000	1805358103036506	7e4ed1acca06bfbfa0db8d9dbe2bcfc6dc137fd4	1	I senatori non saranno più votati, e non per una (pessima ed incostituzionale) legge elettorale, bensì per dettato costituzionale.  Bel passo avanti.  Votare no non significa votare no a qualsiasi riforma.  Significa votare NO a questa riforma.  Cambiare tanto per cambiare non è una buona strategia.   Anche perché il sistema malavitoso e corrotto non viene toccato (anzi!)  con questa riforma.   Sarebbe molto più opportuno toccare l'immunità parlamentare, dettare regole serie sull'integrità dei/delle  rappresentanti dei cittadini, ...  Non creare un Parlamento di maggioranza assoluta con poteri poco controllabili.   E' esattamente ciò che intendo per conservare (e raffrozare) lo status quo.	2016-11-18T09:32:49+0000	1
1_22	1694651967440454_1805013909737592	8a7a4dccb397f7de6b4422ff484e981f61cd092c	Consiglio vivamente a tutti la lettura di questo articolo. Perché non è assolutamente vero che non potremo più scegliere i Senatori.	2016-11-17T13:54:18+0000	1805358716369778	7e4ed1acca06bfbfa0db8d9dbe2bcfc6dc137fd4	1	In merito alle "quote rosa" inserite in Costituzione, premesso che sono già previste da altre normative (e si apre un capitolo a parte), ribadisco che la riforma si vota in blocco.  Il fatto che ci siano alcuni punti innegabilmente condivisibili non significa che sia consigliabile "turarsi il naso" su tutti gli altri aspetti decisamente dannosi.   Stiamo parlando della legge fondamentale dello Stato.   No a questa riforma, speriamo che poi ne venga proposta una veramente "buona".	2016-11-18T09:35:58+0000	1
1_23	1694651967440454_1805013909737592	8a7a4dccb397f7de6b4422ff484e981f61cd092c	Consiglio vivamente a tutti la lettura di questo articolo. Perché non è assolutamente vero che non potremo più scegliere i Senatori.	2016-11-17T13:54:18+0000	1805533913018925	70a071d44c7c50bd4a692d7fb9b610813a5b8db8	1	Oltre a leggerlo dovresti anche capirlo....	2016-11-18T18:13:53+0000	0
1_24	1694651967440454_1805013909737592	8a7a4dccb397f7de6b4422ff484e981f61cd092c	Consiglio vivamente a tutti la lettura di questo articolo. Perché non è assolutamente vero che non potremo più scegliere i Senatori.	2016-11-17T13:54:18+0000	1805036086402041	7e4ed1acca06bfbfa0db8d9dbe2bcfc6dc137fd4	0	Ho letto il testo della riforma.	2016-11-17T14:51:37+0000	0
1_25	1694651967440454_1805013909737592	8a7a4dccb397f7de6b4422ff484e981f61cd092c	Consiglio vivamente a tutti la lettura di questo articolo. Perché non è assolutamente vero che non potremo più scegliere i Senatori.	2016-11-17T13:54:18+0000	1805312973041019	a6bc67ba2f8a9300af8e004b6f40dffe68d281d3	0	Dobbiamo dirlo per i signor NO.CIAO	2016-11-18T05:54:18+0000	0
1_26	1694651967440454_1805013909737592	8a7a4dccb397f7de6b4422ff484e981f61cd092c	Consiglio vivamente a tutti la lettura di questo articolo. Perché non è assolutamente vero che non potremo più scegliere i Senatori.	2016-11-17T13:54:18+0000	1805534606352189	70a071d44c7c50bd4a692d7fb9b610813a5b8db8	1	No. É italiano...	2016-11-18T18:15:13+0000	0
1_27	1694651967440454_1805013909737592	8a7a4dccb397f7de6b4422ff484e981f61cd092c	Consiglio vivamente a tutti la lettura di questo articolo. Perché non è assolutamente vero che non potremo più scegliere i Senatori.	2016-11-17T13:54:18+0000	1805341513038165	29ceb626adee2b47cba711cc43185f7919f9d6b0	0	....ma per favore..."su indicazione"...e che è un cambio a calcio? Manca la figura dell'allenatore... bah	2016-11-18T08:21:31+0000	0
1_28	1694651967440454_1805013909737592	8a7a4dccb397f7de6b4422ff484e981f61cd092c	Consiglio vivamente a tutti la lettura di questo articolo. Perché non è assolutamente vero che non potremo più scegliere i Senatori.	2016-11-17T13:54:18+0000	1805343586371291	a6bc67ba2f8a9300af8e004b6f40dffe68d281d3	0	In italia c'e ne sono 60 milioni di allenatori.	2016-11-18T08:25:16+0000	0
1_29	1694651967440454_1805013909737592	8a7a4dccb397f7de6b4422ff484e981f61cd092c	Consiglio vivamente a tutti la lettura di questo articolo. Perché non è assolutamente vero che non potremo più scegliere i Senatori.	2016-11-17T13:54:18+0000	1805535073018809	70a071d44c7c50bd4a692d7fb9b610813a5b8db8	1	Balla? Leggi la riforma pirla!	2016-11-18T18:16:06+0000	0
1_30	1694651967440454_1805013909737592	8a7a4dccb397f7de6b4422ff484e981f61cd092c	Consiglio vivamente a tutti la lettura di questo articolo. Perché non è assolutamente vero che non potremo più scegliere i Senatori.	2016-11-17T13:54:18+0000	1805368856368764	ca4f4cff034ba74358206d4f855071dbef274107	0	Una balla colossale. ..smettetela di prenderci in giro	2016-11-18T10:24:01+0000	1
1_31	1694651967440454_1805013909737592	8a7a4dccb397f7de6b4422ff484e981f61cd092c	Consiglio vivamente a tutti la lettura di questo articolo. Perché non è assolutamente vero che non potremo più scegliere i Senatori.	2016-11-17T13:54:18+0000	1805369053035411	ca4f4cff034ba74358206d4f855071dbef274107	0	Voto NOOOOOOO	2016-11-18T10:24:55+0000	0
1_32	1694651967440454_1805013909737592	8a7a4dccb397f7de6b4422ff484e981f61cd092c	Consiglio vivamente a tutti la lettura di questo articolo. Perché non è assolutamente vero che non potremo più scegliere i Senatori.	2016-11-17T13:54:18+0000	1805386269700356	7783b300fe8e5cccb992c46351bfaa6c690e3c88	0	Chi vota no vuole ancora questi esseri ambigui che mangiano sulle spalle di noi cittadini italiani. Io voto Siiiiiiiii x un cambiamento radicale  x il benessere di noi cittadini e x il bene dei nostri figli	2016-11-18T11:33:20+0000	0
1_33	1694651967440454_1805013909737592	8a7a4dccb397f7de6b4422ff484e981f61cd092c	Consiglio vivamente a tutti la lettura di questo articolo. Perché non è assolutamente vero che non potremo più scegliere i Senatori.	2016-11-17T13:54:18+0000	1805388396366810	a6bc67ba2f8a9300af8e004b6f40dffe68d281d3	0	Angelo voi vi siete presi in giro da soli.	2016-11-18T11:43:06+0000	0
2_0	1694651967440454_1805469219692061	8a7a4dccb397f7de6b4422ff484e981f61cd092c	Padellaro  non un amico di Renzi  sostiene  e noi siamo perfettamente d accordo con lui  che qualunque sia il risultato del Referendum  Renzi ha già vinto. La personalizzazione del Referendum voluta prima da Renzi e poi dagli avversari è diventata un boomerang per i fautori del NO.   Queste le ragioni: 1) Renzi è solo contro tutto l establishment della politica italiana (prima  seconda e terza Repubblica) 2) in caso di nuove elezioni  tutti dovranno chiedere a Renzi sostegno per la formazione del nuovo  eventuale (se mai ci saranno le condizioni per poterlo fare)  Governo 3) anche avversari come Berlusconi hanno dovuto riconoscere la leadership di Renzi  4) l Europa ha sospeso il giudizio sulla manovra economica che prevede lo sforamento del Patto di Stabilità per la costruzione di nuove scuole per i nostri bambini. Finalmente l Italia si conquista il rispetto dell Europa.  5) Se vince il NO la vittoria dovrà essere ripartita tra: De Mita  Pomicino  Brunetta  Gasparri  Salvini  Casapound  Fassina  D Alema  Monti  Ferrero  Meloni  Santanchè. Se vince il Sì  hanno vinto gli italiani che hanno votato liberamente e hanno deciso di dare una speranza e un futuro al nostro Paese.  Comunque vada  votiamo Sì!   #bastaunsì	2016-11-18T15:39:33+0000	1805470063025310	5ced76892f699467f02d0aab3d830c4e270fbbde	0	la fiera dell'antipatia :Padellaro ce l'ha fatta ad arrviare allo stesso grado di quella naturale di Travaglio .Peccato!	2016-11-18T15:42:03+0000	0
2_1	1694651967440454_1805469219692061	8a7a4dccb397f7de6b4422ff484e981f61cd092c	Padellaro  non un amico di Renzi  sostiene  e noi siamo perfettamente d accordo con lui  che qualunque sia il risultato del Referendum  Renzi ha già vinto. La personalizzazione del Referendum voluta prima da Renzi e poi dagli avversari è diventata un boomerang per i fautori del NO.   Queste le ragioni: 1) Renzi è solo contro tutto l establishment della politica italiana (prima  seconda e terza Repubblica) 2) in caso di nuove elezioni  tutti dovranno chiedere a Renzi sostegno per la formazione del nuovo  eventuale (se mai ci saranno le condizioni per poterlo fare)  Governo 3) anche avversari come Berlusconi hanno dovuto riconoscere la leadership di Renzi  4) l Europa ha sospeso il giudizio sulla manovra economica che prevede lo sforamento del Patto di Stabilità per la costruzione di nuove scuole per i nostri bambini. Finalmente l Italia si conquista il rispetto dell Europa.  5) Se vince il NO la vittoria dovrà essere ripartita tra: De Mita  Pomicino  Brunetta  Gasparri  Salvini  Casapound  Fassina  D Alema  Monti  Ferrero  Meloni  Santanchè. Se vince il Sì  hanno vinto gli italiani che hanno votato liberamente e hanno deciso di dare una speranza e un futuro al nostro Paese.  Comunque vada  votiamo Sì!   #bastaunsì	2016-11-18T15:39:33+0000	1805471716358478	5513633a8458aebf87dd34368f3bd58c46bb0cbc	0	Questo concetto l'ha espresso anche Sgarbi ..........Renzi ha già vinto anche se dovesse perdere............il NO vede schierato tutta l'opposizione e non solo........se il "SI" ottiene quello che affermano, nella peggiore delle ipotesi, i sondaggi......significa che siamo il Partito più forte in assoluto!! Concordo	2016-11-18T15:46:54+0000	2
2_2	1694651967440454_1805469219692061	8a7a4dccb397f7de6b4422ff484e981f61cd092c	Padellaro  non un amico di Renzi  sostiene  e noi siamo perfettamente d accordo con lui  che qualunque sia il risultato del Referendum  Renzi ha già vinto. La personalizzazione del Referendum voluta prima da Renzi e poi dagli avversari è diventata un boomerang per i fautori del NO.   Queste le ragioni: 1) Renzi è solo contro tutto l establishment della politica italiana (prima  seconda e terza Repubblica) 2) in caso di nuove elezioni  tutti dovranno chiedere a Renzi sostegno per la formazione del nuovo  eventuale (se mai ci saranno le condizioni per poterlo fare)  Governo 3) anche avversari come Berlusconi hanno dovuto riconoscere la leadership di Renzi  4) l Europa ha sospeso il giudizio sulla manovra economica che prevede lo sforamento del Patto di Stabilità per la costruzione di nuove scuole per i nostri bambini. Finalmente l Italia si conquista il rispetto dell Europa.  5) Se vince il NO la vittoria dovrà essere ripartita tra: De Mita  Pomicino  Brunetta  Gasparri  Salvini  Casapound  Fassina  D Alema  Monti  Ferrero  Meloni  Santanchè. Se vince il Sì  hanno vinto gli italiani che hanno votato liberamente e hanno deciso di dare una speranza e un futuro al nostro Paese.  Comunque vada  votiamo Sì!   #bastaunsì	2016-11-18T15:39:33+0000	1805495259689457	ae860b78f1086862b8516709cd72fdc99c8b6d8e	1	allora lei considera gli italiani dei perfetti sciocchi, per votare ascolto me stessa no quello che dicono i giornalai o i talk show italiani che sono di un mediocre impossibile	2016-11-18T16:31:28+0000	0
2_3	1694651967440454_1805469219692061	8a7a4dccb397f7de6b4422ff484e981f61cd092c	Padellaro  non un amico di Renzi  sostiene  e noi siamo perfettamente d accordo con lui  che qualunque sia il risultato del Referendum  Renzi ha già vinto. La personalizzazione del Referendum voluta prima da Renzi e poi dagli avversari è diventata un boomerang per i fautori del NO.   Queste le ragioni: 1) Renzi è solo contro tutto l establishment della politica italiana (prima  seconda e terza Repubblica) 2) in caso di nuove elezioni  tutti dovranno chiedere a Renzi sostegno per la formazione del nuovo  eventuale (se mai ci saranno le condizioni per poterlo fare)  Governo 3) anche avversari come Berlusconi hanno dovuto riconoscere la leadership di Renzi  4) l Europa ha sospeso il giudizio sulla manovra economica che prevede lo sforamento del Patto di Stabilità per la costruzione di nuove scuole per i nostri bambini. Finalmente l Italia si conquista il rispetto dell Europa.  5) Se vince il NO la vittoria dovrà essere ripartita tra: De Mita  Pomicino  Brunetta  Gasparri  Salvini  Casapound  Fassina  D Alema  Monti  Ferrero  Meloni  Santanchè. Se vince il Sì  hanno vinto gli italiani che hanno votato liberamente e hanno deciso di dare una speranza e un futuro al nostro Paese.  Comunque vada  votiamo Sì!   #bastaunsì	2016-11-18T15:39:33+0000	1805478193024497	d25e185f55808e4e981ea2f25cac541bd9a7f39c	0	Un momento ma la tv dove la mettiamo .che varie canali tv parlino sempre be e di te credo che alla fine anche un sordo lo vota e i giornali e la confindusria e la chiesa ? cose da poco vero?	2016-11-18T16:04:22+0000	0
2_4	1694651967440454_1805469219692061	8a7a4dccb397f7de6b4422ff484e981f61cd092c	Padellaro  non un amico di Renzi  sostiene  e noi siamo perfettamente d accordo con lui  che qualunque sia il risultato del Referendum  Renzi ha già vinto. La personalizzazione del Referendum voluta prima da Renzi e poi dagli avversari è diventata un boomerang per i fautori del NO.   Queste le ragioni: 1) Renzi è solo contro tutto l establishment della politica italiana (prima  seconda e terza Repubblica) 2) in caso di nuove elezioni  tutti dovranno chiedere a Renzi sostegno per la formazione del nuovo  eventuale (se mai ci saranno le condizioni per poterlo fare)  Governo 3) anche avversari come Berlusconi hanno dovuto riconoscere la leadership di Renzi  4) l Europa ha sospeso il giudizio sulla manovra economica che prevede lo sforamento del Patto di Stabilità per la costruzione di nuove scuole per i nostri bambini. Finalmente l Italia si conquista il rispetto dell Europa.  5) Se vince il NO la vittoria dovrà essere ripartita tra: De Mita  Pomicino  Brunetta  Gasparri  Salvini  Casapound  Fassina  D Alema  Monti  Ferrero  Meloni  Santanchè. Se vince il Sì  hanno vinto gli italiani che hanno votato liberamente e hanno deciso di dare una speranza e un futuro al nostro Paese.  Comunque vada  votiamo Sì!   #bastaunsì	2016-11-18T15:39:33+0000	1805574343014882	c68d8c31be6ee85d9425d59b8011f52fb03bfc3a	1	alle elezioni, quando ci saranno, non prenderà certo il 35%... ma nemmeno i voti di Bersani	2016-11-18T20:17:41+0000	0
2_5	1694651967440454_1805469219692061	8a7a4dccb397f7de6b4422ff484e981f61cd092c	Padellaro  non un amico di Renzi  sostiene  e noi siamo perfettamente d accordo con lui  che qualunque sia il risultato del Referendum  Renzi ha già vinto. La personalizzazione del Referendum voluta prima da Renzi e poi dagli avversari è diventata un boomerang per i fautori del NO.   Queste le ragioni: 1) Renzi è solo contro tutto l establishment della politica italiana (prima  seconda e terza Repubblica) 2) in caso di nuove elezioni  tutti dovranno chiedere a Renzi sostegno per la formazione del nuovo  eventuale (se mai ci saranno le condizioni per poterlo fare)  Governo 3) anche avversari come Berlusconi hanno dovuto riconoscere la leadership di Renzi  4) l Europa ha sospeso il giudizio sulla manovra economica che prevede lo sforamento del Patto di Stabilità per la costruzione di nuove scuole per i nostri bambini. Finalmente l Italia si conquista il rispetto dell Europa.  5) Se vince il NO la vittoria dovrà essere ripartita tra: De Mita  Pomicino  Brunetta  Gasparri  Salvini  Casapound  Fassina  D Alema  Monti  Ferrero  Meloni  Santanchè. Se vince il Sì  hanno vinto gli italiani che hanno votato liberamente e hanno deciso di dare una speranza e un futuro al nostro Paese.  Comunque vada  votiamo Sì!   #bastaunsì	2016-11-18T15:39:33+0000	1805482349690748	ae860b78f1086862b8516709cd72fdc99c8b6d8e	0	Matematica, nessun politico italiano al momento prenderebbe da solo  piu' del 35% di voti, Renzi da solo, visto che gli italiani hanno trasformato il referendum costituzionale in una elezione politica, prendera' sicuramente piu' del 35% quindi comunque sia avra' vinto	2016-11-18T16:11:40+0000	2
